,BLOCK_TIMESTAMP,TOKEN0,TOKEN1,VELO_PRICE
34,2022-07-17 01:36:55.000,39332609.0334619,1177323.89125,0.02993251453
35,2022-07-17 01:39:01.000,39336009.0924997,1177222.127732,0.02992734024
36,2022-07-17 01:40:51.000,39336543.2076045,1177206.143307,0.029926527529999997
37,2022-07-17 01:40:51.000,39336925.128757,1177217.57288,0.029926527529999997
38,2022-07-17 01:46:58.000,39344747.5523703,1177007.698489,0.029915243369999997
39,2022-07-17 01:46:58.000,39344343.4580094,1176995.609908,0.029915243369999997
40,2022-07-17 01:53:55.000,39457457.5419796,1173668.080869,0.029745152219999998
41,2022-07-17 01:53:55.000,39457916.692626,1173681.738374,0.029745152219999998
42,2022-07-17 02:01:43.000,39632520.2210493,1168511.010614,0.029483641319999997
43,2022-07-17 02:01:43.000,39633035.5353139,1168526.203954,0.029483641319999997
44,2022-07-17 02:10:21.000,39679396.3447298,1167221.533096,0.029416312759999997
45,2022-07-17 02:10:21.000,39678825.9651786,1167204.754633,0.029416312759999997
46,2022-07-17 02:20:07.000,39683827.1111683,1167091.210842,0.029409744369999997
47,2022-07-17 02:20:26.000,39689486.9525763,1166963.954518,0.02940234415
48,2022-07-17 02:20:26.000,39688820.7683372,1166944.36714,0.02940234415
49,2022-07-17 02:31:48.000,39680015.8463154,1167286.68213,0.029417495359999997
50,2022-07-17 02:31:48.000,39679264.7824628,1167264.587713,0.029417495359999997
51,2022-07-17 02:34:55.000,39682518.1607937,1167330.702849,0.02941674967
52,2022-07-17 02:43:27.000,39684383.2809412,1167367.085096,0.0294162839
53,2022-07-17 02:43:27.000,39683613.4241868,1167344.438772,0.0294162839
54,2022-07-17 02:56:07.000,39690016.4974404,1168356.054429,0.02943702617
55,2022-07-17 02:56:07.000,39689179.8384121,1168331.425676,0.02943702617
56,2022-07-17 03:05:36.000,39692836.9051866,1168320.122504,0.029434029249999997
57,2022-07-17 03:10:24.000,39686701.6578034,1168500.735473,0.029443130489999997
58,2022-07-17 03:10:24.000,39687644.9041289,1168528.507597,0.029443130489999997
59,2022-07-17 03:26:00.000,39606791.01934,1170788.921468,0.0295603075
60,2022-07-17 03:26:00.000,39605760.7268638,1170758.465706,0.0295603075
61,2022-07-17 03:40:25.000,39508259.3952742,1173776.55706,0.029709649959999997
62,2022-07-17 03:42:56.000,39519809.820719,1173671.346282,0.02969830451
63,2022-07-17 03:42:56.000,39518691.428339,1173638.131925,0.02969830451
64,2022-07-17 03:56:12.000,39418240.306257,1176719.619693,0.02985216008
65,2022-07-17 04:01:47.000,39387870.2176576,1177810.913582,0.029902883989999997
66,2022-07-17 04:01:47.000,39386625.2149376,1177773.684411,0.029902883989999997
67,2022-07-17 04:23:07.000,39397477.5032207,1177753.278301,0.02989412909
68,2022-07-17 04:23:07.000,39396068.5486278,1177711.158831,0.02989412909
69,2022-07-17 04:46:33.000,39391129.2773946,1178035.653688,0.029906115289999997
70,2022-07-17 04:46:33.000,39389581.5683208,1177989.367722,0.029906115289999997
71,2022-07-17 04:48:40.000,39394846.3926827,1177924.4997,0.029900471949999997
72,2022-07-17 04:49:11.000,39391140.1131051,1178035.329636,0.02990609884
73,2022-07-17 05:01:39.000,39329651.8224907,1179984.454876,0.030002412939999997
74,2022-07-17 05:01:39.000,39328654.4702243,1179954.531902,0.030002412939999997
75,2022-07-17 05:06:08.000,39328099.1819063,1180048.810441,0.03000523379
76,2022-07-17 05:06:08.000,39327803.0531751,1180039.92503,0.03000523379
77,2022-07-17 05:06:08.000,39328816.7562402,1180027.279849,0.03000413888
78,2022-07-17 05:13:03.000,39300410.3124748,1180907.662217,0.0300482273
79,2022-07-17 05:13:03.000,39299953.4537723,1180893.934423,0.0300482273
80,2022-07-17 05:20:32.000,39211847.183694,1183604.678075,0.030184874289999997
81,2022-07-17 05:20:32.000,39211352.8871906,1183589.757798,0.030184874289999997
82,2022-07-17 05:21:57.000,39278731.3315301,1181589.226264,0.03008216371
83,2022-07-17 05:34:05.000,38508022.8186669,1205822.452128,0.031313538419999995
84,2022-07-17 05:37:18.000,38544413.7414635,1204683.999436,0.031254438259999996
85,2022-07-17 05:37:18.000,38545521.2071306,1204718.612653,0.031254438259999996
86,2022-07-17 05:55:34.000,38342593.4993597,1201446.823228,0.031334521569999996
87,2022-07-17 05:55:34.000,38341391.1424349,1201409.147949,0.031334521569999996
88,2022-07-17 06:05:35.000,38403474.4627593,1200384.20305,0.03125717711
89,2022-07-17 06:12:02.000,38339981.0084962,1198752.579124,0.031266384269999996
90,2022-07-17 06:12:02.000,38338899.308474,1198718.758276,0.031266384269999996
91,2022-07-17 06:12:50.000,38337720.887704,1198823.249096,0.03127007087
92,2022-07-17 06:23:51.000,38401116.0691155,1196950.089095,0.03116966931
93,2022-07-17 06:23:51.000,38400339.2797392,1196925.876828,0.03116966931
94,2022-07-17 06:34:17.000,38320259.4232537,1199475.681852,0.03130134555
95,2022-07-17 06:34:17.000,38320945.2896393,1199497.150392,0.03130134555
96,2022-07-17 06:35:04.000,38334144.7726278,1199084.13108,0.03127979346
97,2022-07-17 06:44:33.000,38212223.8477087,1202952.454425,0.03148082821
98,2022-07-17 06:44:33.000,38211548.9227837,1202931.20723,0.03148082821
99,2022-07-17 06:47:20.000,38209845.5971935,1202945.808591,0.0314826137
100,2022-07-17 06:48:53.000,38191145.6194341,1203552.774294,0.03151392174
101,2022-07-17 06:48:53.000,38190860.7718536,1203543.79763,0.03151392174
102,2022-07-17 06:49:42.000,38185662.7677871,1203543.397205,0.03151820107
103,2022-07-17 06:53:18.000,38208468.611707,1207037.67218,0.0315908414
104,2022-07-17 06:53:18.000,38208178.3741735,1207028.503333,0.0315908414
105,2022-07-17 06:58:56.000,38236497.7543759,1212481.074516,0.03171004526
106,2022-07-17 06:58:56.000,38236869.7490232,1212492.870483,0.03171004526
107,2022-07-17 06:59:58.000,38381724.9500528,1217437.206521,0.03171918949
108,2022-07-17 07:01:14.000,38386066.7314424,1217309.188701,0.03171226678
109,2022-07-17 07:01:14.000,38385914.0396137,1217304.346497,0.03171226678
110,2022-07-17 07:05:04.000,38363770.6176128,1219636.042502,0.031791349569999995
111,2022-07-17 07:05:04.000,38364025.6893985,1219644.151578,0.031791349569999995
112,2022-07-17 07:08:05.000,38347463.2394993,1220183.701302,0.03181915043
113,2022-07-17 07:08:05.000,38347262.4217811,1220177.311453,0.03181915043
114,2022-07-17 07:08:20.000,38440209.6272819,1223240.907743,0.031821910429999996
115,2022-07-17 07:10:40.000,38435235.4995631,1223408.753486,0.03183039567
116,2022-07-17 07:10:40.000,38435407.2991187,1223414.221933,0.03183039567
117,2022-07-17 07:12:30.000,38439665.3695969,1223328.693236,0.031824644709999995
118,2022-07-17 07:12:30.000,38439787.1136582,1223332.567697,0.031824644709999995
119,2022-07-17 07:14:33.000,38448667.2604141,1223358.534541,0.03181796982
120,2022-07-17 07:14:33.000,38448531.1299643,1223354.203147,0.03181796982
121,2022-07-17 07:14:48.000,38450944.7722256,1223286.073032,0.03181420067
122,2022-07-17 07:17:22.000,38451903.6480812,1223267.467336,0.031812923449999995
123,2022-07-17 07:17:22.000,38451716.6260201,1223261.517618,0.031812923449999995
124,2022-07-17 07:19:51.000,38457780.2766967,1223091.03132,0.03180347442
125,2022-07-17 07:19:51.000,38457615.3863412,1223085.787234,0.03180347442
126,2022-07-17 07:20:08.000,38458469.8636152,1223069.100454,0.03180233391
127,2022-07-17 07:20:25.000,38458748.5214136,1223060.23855,0.03180187306
128,2022-07-17 07:20:40.000,38458770.4325396,1223059.541736,0.03180183682
129,2022-07-17 07:22:32.000,38449838.8840721,1223358.535835,0.031817000309999996
130,2022-07-17 07:22:32.000,38450017.0546394,1223364.204687,0.031817000309999996
131,2022-07-17 07:25:41.000,38437872.1811309,1223764.058289,0.03183745584
132,2022-07-17 07:25:41.000,38437663.0234355,1223757.399241,0.03183745584
133,2022-07-17 07:25:56.000,38438088.5535449,1223757.169581,0.03183709741
134,2022-07-17 07:27:00.000,38439978.4280149,1223697.004427,0.03183396699
135,2022-07-17 07:27:00.000,38440065.8542502,1223699.78755,0.03183396699
136,2022-07-17 07:29:02.000,38457099.7277282,1223157.771969,0.03180577268
137,2022-07-17 07:29:33.000,38459452.389176,1223093.717785,0.03180216154
138,2022-07-17 07:29:33.000,38459283.0692884,1223088.333047,0.03180216154
139,2022-07-17 07:31:27.000,38454177.8824399,1223281.562476,0.031811408529999995
140,2022-07-17 07:31:27.000,38454051.7222661,1223277.549144,0.031811408529999995
141,2022-07-17 07:32:51.000,38446417.9081815,1223528.468013,0.03182425138
142,2022-07-17 07:34:44.000,38460760.829818,1223285.93982,0.0318060775
143,2022-07-17 07:34:44.000,38460542.8011921,1223279.005185,0.0318060775
144,2022-07-17 07:39:30.000,38455566.7757606,1223451.16462,0.03181466995
145,2022-07-17 07:39:45.000,38456233.0923095,1223451.16462,0.03181411871
146,2022-07-17 07:39:45.000,38455899.9325916,1223440.565438,0.03181411871
147,2022-07-17 07:45:20.000,38414834.8489634,1224793.276984,0.03188334095
148,2022-07-17 07:45:20.000,38414464.0518773,1224781.454735,0.03188334095
149,2022-07-17 07:46:07.000,38413099.4697519,1224848.609171,0.031886221789999995
150,2022-07-17 07:48:17.000,38409531.2687846,1224962.39619,0.03189214645
151,2022-07-17 07:50:07.000,38410166.6113357,1224962.39619,0.031891618919999996
152,2022-07-17 07:50:07.000,38409848.9387462,1224952.265097,0.031891618919999996
153,2022-07-17 07:50:59.000,38404359.4650997,1225147.62349,0.03190126435
154,2022-07-17 07:52:33.000,38392651.7110293,1225531.54669,0.03192099248
155,2022-07-17 07:52:33.000,38392490.1062707,1225526.388106,0.03192099248
156,2022-07-17 07:55:42.000,38352405.8399597,1226851.54278,0.031988906979999995
157,2022-07-17 07:55:42.000,38351135.0324301,1226858.234924,0.031990141459999996
158,2022-07-17 07:55:42.000,38352615.0420112,1226858.234924,0.031988906979999995
159,2022-07-17 08:00:52.000,38376193.8244489,1226173.943242,0.03195142147
160,2022-07-17 08:00:52.000,38376536.957821,1226184.90684,0.03195142147
161,2022-07-17 08:02:40.000,38394200.7326702,1225620.783782,0.03192202886
162,2022-07-17 08:06:11.000,38398472.536128,1225484.434322,0.03191492665
163,2022-07-17 08:06:11.000,38398825.626639,1225495.703179,0.03191492665
164,2022-07-17 08:07:30.000,38397018.5653406,1225553.378122,0.03191793071
165,2022-07-17 08:09:37.000,38387100.2591835,1225870.031726,0.0319344265
166,2022-07-17 08:09:37.000,38387328.276328,1225877.313322,0.0319344265
167,2022-07-17 08:12:47.000,38377732.9770657,1226197.249322,0.03195074733
168,2022-07-17 08:12:47.000,38377522.6682792,1226190.5298,0.03195074733
169,2022-07-17 08:13:18.000,38381964.2234199,1226062.072743,0.03194370318
170,2022-07-17 08:16:06.000,38384468.8286852,1225982.071599,0.031939534629999995
171,2022-07-17 08:17:08.000,38347804.6607788,1227172.717887,0.0320011205
172,2022-07-17 08:17:08.000,38347515.7603925,1227163.472751,0.0320011205
173,2022-07-17 08:21:28.000,38343489.7618451,1227310.815032,0.03200832326
174,2022-07-17 08:21:28.000,38343777.5583837,1227320.026916,0.03200832326
175,2022-07-17 08:25:40.000,38354515.5381945,1226994.265686,0.03199086857
176,2022-07-17 08:25:40.000,38354236.5940173,1226985.34202,0.03199086857
177,2022-07-17 08:26:58.000,38358558.8822513,1226903.214829,0.03198512276
178,2022-07-17 08:29:53.000,38350510.2630158,1227659.198983,0.03201154797
179,2022-07-17 08:29:53.000,38350230.2123557,1227650.234128,0.03201154797
180,2022-07-17 08:33:43.000,38408429.1472831,1225807.921751,0.03191507565
181,2022-07-17 08:34:14.000,38418764.6518863,1225478.152082,0.03189790622
182,2022-07-17 08:34:59.000,38417097.4734721,1225531.333891,0.031900674819999995
183,2022-07-17 08:34:59.000,38417436.1933126,1225542.139282,0.031900674819999995
184,2022-07-17 08:37:12.000,38416386.0487923,1225585.034102,0.03190266342
185,2022-07-17 08:37:12.000,38416238.8259619,1225580.337302,0.03190266342
186,2022-07-17 08:40:52.000,38431126.9457473,1225114.940613,0.03187819453
187,2022-07-17 08:40:52.000,38431370.4738536,1225122.703849,0.03187819453
188,2022-07-17 08:41:55.000,38425663.996293,1225304.643066,0.031887663489999996
189,2022-07-17 08:43:57.000,38433570.2111423,1224685.258384,0.03186498813
190,2022-07-17 08:43:57.000,38433365.4166835,1224678.732611,0.03186498813
191,2022-07-17 08:46:46.000,38422539.7452211,1225048.776153,0.03188359708
192,2022-07-17 08:46:46.000,38422352.6392353,1225042.810542,0.03188359708
193,2022-07-17 08:50:13.000,38435743.6497259,1224827.899637,0.03186689741
194,2022-07-17 08:51:52.000,38452295.1277709,1224300.682424,0.03183946962
195,2022-07-17 08:51:52.000,38452633.9547479,1224311.470495,0.03183946962
196,2022-07-17 08:57:15.000,38451897.9535828,1224479.348085,0.031844444959999996
197,2022-07-17 08:57:15.000,38451540.2524762,1224467.957292,0.031844444959999996
198,2022-07-17 08:58:01.000,38441670.7410377,1224805.114638,0.03186139132
199,2022-07-17 08:58:17.000,38442966.3318906,1224763.836703,0.0318592438
200,2022-07-17 09:01:29.000,38449811.7910842,1224563.691354,0.031848366329999996
201,2022-07-17 09:01:29.000,38449530.6614468,1224554.737835,0.031848366329999996
202,2022-07-17 09:04:34.000,38426002.560358,1225335.505222,0.0318881857
203,2022-07-17 09:04:34.000,38425797.7986766,1225328.975744,0.0318881857
204,2022-07-17 09:05:53.000,38426285.3981337,1225326.486106,0.03188771627
205,2022-07-17 09:08:09.000,38415005.9431487,1225686.26778,0.03190644483
206,2022-07-17 09:08:09.000,38415243.9113168,1225693.860498,0.03190644483
207,2022-07-17 09:12:06.000,38409316.4846332,1225883.0128,0.03191629336
208,2022-07-17 09:12:06.000,38409578.8054051,1225891.385106,0.03191629336
209,2022-07-17 09:16:03.000,38396415.9057271,1226311.640097,0.03193817994
210,2022-07-17 09:17:25.000,38394973.1902132,1226380.275353,0.03194116764
211,2022-07-17 09:17:25.000,38394620.1048528,1226368.997395,0.03194116764
212,2022-07-17 09:22:38.000,38396657.5424413,1226326.477538,0.03193836537
213,2022-07-17 09:23:08.000,38432895.0911017,1225194.406484,0.031878795589999995
214,2022-07-17 09:23:08.000,38432515.4362772,1225182.303546,0.031878795589999995
215,2022-07-17 09:26:55.000,38474361.6265749,1223911.361467,0.03181108951
216,2022-07-17 09:26:55.000,38474612.8860184,1223919.354303,0.03181108951
217,2022-07-17 09:32:09.000,38597871.3152522,1220010.890656,0.03160824287
218,2022-07-17 09:32:56.000,38594622.1323034,1220138.865056,0.03161421974
219,2022-07-17 09:32:56.000,38594222.5507049,1220126.232596,0.03161421974
220,2022-07-17 09:36:20.000,38601783.7054934,1219926.771648,0.03160286014
221,2022-07-17 09:36:20.000,38601557.9003649,1219919.635561,0.03160286014
222,2022-07-17 09:39:58.000,38594783.5536611,1219779.201295,0.031604768549999995
223,2022-07-17 09:41:06.000,38595100.1659781,1219769.194919,0.03160425001
224,2022-07-17 09:41:06.000,38595416.7808929,1219779.201295,0.03160425001
225,2022-07-17 09:45:14.000,38630055.8866226,1218685.439994,0.03154759712
226,2022-07-17 09:45:14.000,38630330.4420872,1218694.101559,0.03154759712
227,2022-07-17 09:48:21.000,38625384.4330803,1218850.15624,0.03155567703
228,2022-07-17 09:48:54.000,38625948.893661,1218847.715638,0.0315551527
229,2022-07-17 09:48:54.000,38625705.3340539,1218840.030078,0.0315551527
230,2022-07-17 09:50:56.000,38625139.7435045,1218905.774841,0.03155731689
231,2022-07-17 09:52:31.000,38631724.2498423,1218698.020909,0.031546560359999996
232,2022-07-17 09:52:31.000,38631964.4877544,1218705.599588,0.031546560359999996
233,2022-07-17 09:53:55.000,38632671.0097629,1218683.311658,0.03154540651
234,2022-07-17 09:57:49.000,38641685.1002031,1218421.226308,0.03153126535
235,2022-07-17 09:57:49.000,38641333.0438741,1218410.125527,0.03153126535
236,2022-07-17 10:01:15.000,38641034.1070911,1218441.753291,0.03153232778
237,2022-07-17 10:01:15.000,38641934.3743081,1218413.366433,0.03153085854
238,2022-07-17 10:01:15.000,38642162.4385154,1218420.557493,0.03153085854
239,2022-07-17 10:04:56.000,38678293.1045502,1218991.651871,0.03151616977
240,2022-07-17 10:04:56.000,38678537.6924936,1218999.360346,0.03151616977
241,2022-07-17 10:08:27.000,38832077.7693231,1214179.498367,0.03126743579
242,2022-07-17 10:08:27.000,38832311.2086294,1214186.797415,0.03126743579
243,2022-07-17 10:12:04.000,38880930.1685974,1212683.4841,0.031189672649999996
244,2022-07-17 10:12:04.000,38880690.0891521,1212675.996101,0.031189672649999996
245,2022-07-17 10:16:41.000,38888818.9287199,1212437.486168,0.031177020019999998
246,2022-07-17 10:16:41.000,38889125.392508,1212447.040795,0.031177020019999998
247,2022-07-17 10:17:56.000,38895729.0929624,1212241.192051,0.031166434469999997
248,2022-07-17 10:22:21.000,38911954.6784207,1212509.590314,0.031160336209999997
249,2022-07-17 10:22:21.000,38911578.5528237,1212497.870114,0.031160336209999997
250,2022-07-17 10:29:59.000,38929189.5539793,1212004.326478,0.03113356174
251,2022-07-17 10:29:59.000,38928682.9765141,1211988.554918,0.03113356174
252,2022-07-17 10:36:11.000,38934792.0892715,1211875.572625,0.031125774859999997
253,2022-07-17 10:36:27.000,38935221.2543093,1211862.214678,0.031125088689999997
254,2022-07-17 10:36:27.000,38935650.4240785,1211875.572625,0.031125088689999997
255,2022-07-17 10:37:55.000,38936072.9457215,1211862.421745,0.031124413169999997
256,2022-07-17 10:40:02.000,38935998.5402509,1211864.737577,0.031124532129999997
257,2022-07-17 10:40:02.000,38936236.3445844,1211872.139125,0.031124532129999997
258,2022-07-17 10:42:37.000,38936579.2271578,1211872.139125,0.031124258039999998
259,2022-07-17 10:42:37.000,38936407.7854936,1211866.803131,0.031124258039999998
260,2022-07-17 10:45:57.000,38960779.859486,1211153.890944,0.03108648993
261,2022-07-17 10:47:14.000,38976030.2413193,1210679.995603,0.0310621679
262,2022-07-17 10:47:14.000,38976336.6246195,1210689.512532,0.0310621679
263,2022-07-17 10:51:05.000,38975949.9770608,1210701.522764,0.031062784189999998
264,2022-07-17 10:51:05.000,38976205.4814846,1210709.459442,0.031062784189999998
265,2022-07-17 10:51:23.000,38976245.3005935,1210709.459442,0.03106275246
266,2022-07-17 10:51:23.000,38976225.391034,1210708.840997,0.03106275246
267,2022-07-17 10:51:55.000,38976367.9921448,1210705.648317,0.0310625569
268,2022-07-17 10:54:40.000,38965153.919796,1211054.086329,0.031080438919999998
269,2022-07-17 10:56:20.000,38966482.2262959,1211012.803388,0.03107831999
270,2022-07-17 10:56:20.000,38966810.7355659,1211023.012904,0.03107831999
271,2022-07-17 11:00:27.000,38968926.6541213,1210957.257283,0.03107494512
272,2022-07-17 11:00:27.000,38969199.861855,1210965.747198,0.03107494512
273,2022-07-17 11:03:41.000,38967728.5760224,1211011.469054,0.031077291729999998
274,2022-07-17 11:04:26.000,38967086.6076627,1211031.420022,0.03107831571
275,2022-07-17 11:04:26.000,38967350.9691471,1211039.635931,0.03107831571
276,2022-07-17 11:07:41.000,38969235.5254785,1210981.069929,0.03107530988
277,2022-07-17 11:07:41.000,38969451.2198321,1210987.772697,0.03107530988
278,2022-07-17 11:09:32.000,38966552.6731763,1211108.308927,0.03108071476
279,2022-07-17 11:10:10.000,38966717.4850519,1211103.186478,0.03108045185
280,2022-07-17 11:10:10.000,38966882.2976248,1211108.308927,0.03108045185
281,2022-07-17 11:13:21.000,38980174.8546368,1210828.381519,0.031062671879999997
282,2022-07-17 11:13:21.000,38979963.5845523,1210821.818906,0.031062671879999997
283,2022-07-17 11:17:10.000,38970633.0080375,1211124.849344,0.03107788496
284,2022-07-17 11:18:16.000,38969337.0918918,1211185.408681,0.03108047247
285,2022-07-17 11:18:16.000,38969010.7817167,1211175.266807,0.03108047247
286,2022-07-17 11:19:36.000,38963831.7889896,1211356.540273,0.031089255979999997
287,2022-07-17 11:21:26.000,38966311.2891202,1211292.525743,0.031085634889999998
288,2022-07-17 11:21:26.000,38966101.1210758,1211285.992536,0.031085634889999998
289,2022-07-17 11:24:18.000,38979058.9877565,1210896.385038,0.031065305739999997
290,2022-07-17 11:25:50.000,38979643.036558,1210896.385038,0.03106484028
291,2022-07-17 11:25:50.000,38979351.0110632,1210887.313313,0.03106484028
292,2022-07-17 11:29:37.000,38950254.849221,1211833.275675,0.031112332389999997
293,2022-07-17 11:29:37.000,38950505.9475035,1211841.087928,0.031112332389999997
294,2022-07-17 11:31:24.000,38952343.3161474,1211783.925803,0.031109397349999998
295,2022-07-17 11:34:55.000,38959564.6899689,1211559.314861,0.031097865809999996
296,2022-07-17 11:34:55.000,38959916.4517472,1211570.253901,0.031097865809999996
297,2022-07-17 11:41:47.000,38978050.1502058,1211006.596937,0.031068937319999997
298,2022-07-17 11:41:47.000,38978505.8982913,1211020.756545,0.031068937319999997
299,2022-07-17 11:43:24.000,38980427.9943156,1211005.505227,0.031067014079999997
300,2022-07-17 11:48:13.000,38974663.6769437,1211055.637357,0.031072895139999997
301,2022-07-17 11:48:13.000,38974236.6730224,1211042.369109,0.031072895139999997
302,2022-07-17 11:54:02.000,38978414.630993,1210820.075205,0.031063861539999998
303,2022-07-17 11:54:02.000,38978028.5294724,1210808.081401,0.031063861539999998
304,2022-07-17 11:54:17.000,38978859.861647,1210806.24478,0.031063151900000002
305,2022-07-17 11:55:38.000,38983293.4358223,1210668.539657,0.031056086669999997
306,2022-07-17 11:58:21.000,38992314.4262492,1210406.23768,0.031042174729999997
307,2022-07-17 11:58:21.000,38992027.881714,1210397.342715,0.031042174729999997
308,2022-07-17 12:03:45.000,38976747.3255109,1210911.940268,0.03106754728
309,2022-07-17 12:03:45.000,38976388.8642089,1210900.803755,0.03106754728
310,2022-07-17 12:04:15.000,39008471.5064004,1209927.149326,0.0310170356
311,2022-07-17 12:07:26.000,39015657.4592354,1209719.465859,0.03100599976
312,2022-07-17 12:07:26.000,39015412.9504116,1209711.884619,0.03100599976
313,2022-07-17 12:12:21.000,39031895.1274829,1209236.4333,0.030980725619999996
314,2022-07-17 12:12:21.000,39031568.7437005,1209226.321694,0.030980725619999996
315,2022-07-17 12:18:16.000,40213160.1171501,1173737.940918,0.029187906089999997
316,2022-07-17 12:18:16.000,40212767.3084733,1173726.475656,0.029187906089999997
317,2022-07-17 12:22:14.000,40778066.4767437,1159368.222194,0.02843117201
318,2022-07-17 12:23:50.000,40769446.6673064,1159634.388686,0.02844371174
319,2022-07-17 12:23:50.000,40769076.7527656,1159623.866944,0.02844371174
320,2022-07-17 12:29:00.000,40777408.059425,1159487.732232,0.02843456187
321,2022-07-17 12:29:00.000,40777064.3293082,1159477.958417,0.02843456187
322,2022-07-17 12:30:00.000,40777704.1304968,1159479.313642,0.02843414896
323,2022-07-17 12:33:06.000,41941741.4420005,1189838.302234,0.02836883404
324,2022-07-17 12:33:54.000,41957100.3060852,1189402.748667,0.028348068379999997
325,2022-07-17 12:33:54.000,41957432.8504648,1189412.175657,0.028348068379999997
326,2022-07-17 12:37:00.000,41824164.9283254,1193214.309644,0.02852930385
327,2022-07-17 12:37:00.000,41823950.9723456,1193208.205629,0.02852930385
328,2022-07-17 12:41:49.000,42305148.3674255,1183029.843345,0.02796420504
329,2022-07-17 12:41:49.000,42305481.0758989,1183039.147272,0.02796420504
330,2022-07-17 12:44:04.000,42253670.6736048,1184489.760516,0.028032825119999997
331,2022-07-17 12:46:08.000,42255688.8386965,1184481.393354,0.02803128823
332,2022-07-17 12:46:08.000,42255987.3323822,1184489.760516,0.02803128823
333,2022-07-17 12:50:46.000,42263281.1802302,1184314.07807,0.028022293700000003
334,2022-07-17 12:50:46.000,42263601.5875793,1184323.056618,0.028022293700000003
335,2022-07-17 12:52:12.000,42263934.3246264,1184313.732637,0.028021852469999997
336,2022-07-17 12:55:58.000,40819127.0533061,1145047.617477,0.028051741919999998
337,2022-07-17 12:55:58.000,40818785.0990189,1145038.025064,0.028051741919999998
338,2022-07-17 12:59:39.000,39852706.3184357,1117720.469496,0.028046287759999997
339,2022-07-17 12:59:39.000,39852940.1456497,1117727.027481,0.028046287759999997
340,2022-07-17 13:04:21.000,38377541.0042468,1075129.862651,0.028014558369999998
341,2022-07-17 13:05:54.000,38413275.7921702,1074150.939659,0.027963013239999997
342,2022-07-17 13:05:54.000,38412896.0025525,1074140.319597,0.027963013239999997
343,2022-07-17 13:10:19.000,37949194.3516131,1059712.37815,0.02792450265
344,2022-07-17 13:10:19.000,37949453.339694,1059719.610263,0.02792450265
345,2022-07-17 13:11:51.000,37950020.0355577,1059703.785801,0.02792366868
346,2022-07-17 13:16:40.000,37015639.0975467,1034048.507814,0.02793544926
347,2022-07-17 13:16:40.000,37016004.2567936,1034058.708701,0.02793544926
348,2022-07-17 13:19:26.000,37014398.9941899,1034103.554383,0.027937872349999997
349,2022-07-17 13:21:47.000,37006279.5825092,1034257.324412,0.027948157339999998
